fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium,cluster
4.50081E+18,Direct,0,19,5,Chrome,desktop,0,Macintosh,1,1,0.6,(none),6
4.50145E+18,Referral,0,21,4,Chrome,desktop,0,Macintosh,14,12,0,referral,8
4.50293E+18,Organic Search,0,17,4,Chrome,desktop,0,Macintosh,7.5,7.5,0.25,organic,2
4.50395E+18,Direct,0,0,1,Safari,tablet,1,iOS,15,13,0,(none),4
4.50472E+18,Organic Search,0,17,1,Chrome,desktop,0,Macintosh,13,11,0,organic,8
4.50914E+18,Organic Search,0,12,2,Chrome,desktop,0,Windows,23,20,0,organic,1
4.51155E+18,Organic Search,0,14,1,Chrome,desktop,0,Chrome OS,23,21,0,organic,1
4.5117E+18,Organic Search,0.333333333,4,3,Chrome,desktop,0,Windows,3,3,0,organic,5
4.51215E+18,Direct,0,12,2,Chrome,desktop,0,Macintosh,48.5,31.5,0,(none),1
4.51255E+18,Direct,0,20,2,Chrome,desktop,0,Windows,47.5,32,0,(none),3
4.51297E+18,Organic Search,0,17,1,Chrome,desktop,0,Chrome OS,20,18,0,organic,8
4.5152E+18,Referral,1,4,1,Chrome,desktop,0,Macintosh,38,30,0,referral,7
4.5164E+18,Referral,0,16,2,Chrome,desktop,0,Chrome OS,12,11,0.5,referral,2
4.51808E+18,Direct,0.068965517,16,29,Safari,desktop,0,Macintosh,3,3,0.344827586,(none),6
4.51809E+18,Organic Search,0,12,9,Chrome,desktop,0,Windows,2,2,0.333333333,organic,6
4.51863E+18,Referral,0,15,1,Chrome,desktop,0,Macintosh,48,37,0,referral,3
4.51953E+18,Referral,0,2,9,Chrome,desktop,0,Macintosh,10,7,0.222222222,referral,2
4.52097E+18,Organic Search,0.285714286,14,7,Safari,desktop,0,Macintosh,6,5,0.142857143,organic,6
4.52533E+18,Organic Search,0,9,3,Safari,desktop,0,Macintosh,6,6,0,organic,5
4.52548E+18,Direct,0,17,1,Chrome,desktop,0,Windows,13,13,0,(none),8
4.5256E+18,Referral,0,14,1,Chrome,desktop,0,Macintosh,31,25,0,referral,3
4.52728E+18,Referral,0,23,1,Chrome,desktop,0,Chrome OS,36,27,0,referral,3
4.52763E+18,Organic Search,1,15.5,2,Safari,desktop,0,Macintosh,67.5,50,0,cpc,7
4.52865E+18,Organic Search,0,20,1,Safari,desktop,0,Macintosh,15,13,0,organic,8
4.52925E+18,Referral,0,16,1,Chrome,desktop,0,Macintosh,13,13,0,referral,8
4.53015E+18,Organic Search,1,5,1,Internet Explorer,desktop,0,Windows,34,28,0,organic,7
4.53101E+18,Direct,0,15.5,2,Chrome,desktop,0,Macintosh,8.5,8,0,(none),5
4.53125E+18,Organic Search,0,3,9,Chrome,desktop,0,Chrome OS,16,14,0.111111111,organic,2
4.53151E+18,Organic Search,0.333333333,16,3,Chrome,desktop,0,Macintosh,1,1,0.666666667,organic,6
4.53192E+18,Paid Search,0,20,1,Chrome,desktop,0,Macintosh,16,16,0,cpc,8
4.53305E+18,Display,0,17,2,Chrome,desktop,0,Macintosh,23,18,0,cpm,8
4.534E+18,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,22.5,17.5,0,referral,8
4.53535E+18,Referral,0,16,1,Chrome,desktop,0,Macintosh,30,24,0,referral,3
4.53588E+18,Direct,0,18,1,Safari (in-app),mobile,1,iOS,21,21,0,(none),4
4.53608E+18,Direct,0,21,3,Chrome,desktop,0,Macintosh,14,12,0.333333333,(none),2
4.53773E+18,Referral,0,16,1,Chrome,desktop,0,Chrome OS,13,11,0,referral,8
4.5396E+18,Organic Search,0,23,1,Safari,desktop,0,Macintosh,41,31,0,organic,3
4.54051E+18,Referral,0,0,3,Chrome,desktop,0,Linux,6,6,0,referral,5
4.54216E+18,Direct,0,18,1,Chrome,desktop,0,Macintosh,11,11,0,(none),8
4.54408E+18,Referral,0,19,9,Chrome,desktop,0,Macintosh,13,10,0,referral,5
4.54433E+18,Referral,1,16,3,Chrome,desktop,0,Macintosh,80,54,0.333333333,referral,7
4.54515E+18,Direct,0,19,1,Chrome,desktop,0,Windows,15,14,0,(none),8
4.5455E+18,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,23,18.5,0,referral,8
4.54671E+18,Referral,0,21,1,Chrome,desktop,0,Windows,23,20,0,referral,8
4.54827E+18,Organic Search,0,19,3,Chrome,desktop,0,Macintosh,9,9,0,organic,5
4.54852E+18,Referral,0,17,4,Chrome,desktop,0,Macintosh,4.5,4,0.25,referral,6
4.54862E+18,Organic Search,0,13.5,6,Chrome,desktop,0,Chrome OS,15,7.5,0,organic,5
4.54899E+18,Organic Search,0,13.5,4,Chrome,desktop,0,Windows,6,6,0,organic,5
4.55228E+18,Referral,0.333333333,7,3,Chrome,desktop,0,Macintosh,5,5,0,referral,5
4.55419E+18,Referral,0,4,5,Chrome,desktop,0,Chrome OS,13,11,0,referral,5
4.55604E+18,Referral,0,14,2,Chrome,desktop,0,Macintosh,34,27,0,referral,3
4.55656E+18,Referral,0,21,2,Chrome,desktop,0,Macintosh,21.5,17.5,0,referral,8
4.55811E+18,Referral,0,17,1,Chrome,desktop,0,Linux,38,32,0,referral,3
4.55994E+18,Referral,0,14,2,Chrome,desktop,0,Macintosh,14.5,14.5,0,referral,8
4.56005E+18,Referral,0,20,4,Chrome,desktop,0,Linux,9.5,7.5,0.25,referral,2
4.5606E+18,Organic Search,0,22,6,Chrome,desktop,0,Linux,2,2,0.5,referral,6
4.56122E+18,Referral,0,12,4,Chrome,desktop,0,Macintosh,14.5,9.5,0.25,referral,2
4.56122E+18,Referral,0,18,5,Chrome,desktop,0,Macintosh,12,10,0,referral,5
4.56389E+18,Direct,0,12,1,Chrome,mobile,1,Android,19,16,0,(none),4
4.56635E+18,Referral,0,15,3,Chrome,desktop,0,Linux,22,20,0.333333333,referral,2
4.56782E+18,Direct,0,19,3,Chrome,desktop,0,Windows,30,22,0.333333333,(none),2
4.56955E+18,Referral,0,17,5,Chrome,desktop,0,Macintosh,3,3,0,referral,5
4.57098E+18,Referral,0,14,3,Chrome,desktop,0,Macintosh,5,5,0,referral,5
4.57128E+18,Social,0,4,1,Safari,desktop,0,Macintosh,17,17,0,referral,1
4.57247E+18,Referral,0,21.5,6,Chrome,desktop,0,Windows,2.5,2,0.5,referral,6
4.57349E+18,Referral,0,6.5,2,Chrome,desktop,0,Macintosh,25.5,19.5,0,referral,1
4.57443E+18,Affiliates,0,19,2,Chrome,desktop,0,Macintosh,15.5,13.5,0,affiliate,8
4.57567E+18,Organic Search,1,16,1,Chrome,desktop,0,Macintosh,24,20,0,organic,7
4.5769E+18,Direct,0,20.5,2,Chrome,desktop,0,Macintosh,15,12.5,0,(none),8
4.57738E+18,Direct,0,18,1,Internet Explorer,desktop,0,Windows,14,14,0,(none),8
4.57864E+18,Direct,0,19,81,Internet Explorer,desktop,0,Windows,6,5,0.24691358,(none),6
4.5805E+18,Referral,0,17,3,Chrome,desktop,0,Windows,1,1,0.666666667,referral,6
4.5831E+18,Referral,0,10.5,4,Chrome,desktop,0,Macintosh,15,10,0.25,referral,2
4.58385E+18,Organic Search,0,4,3,Chrome,desktop,0,Macintosh,9,6,0,organic,5
4.58493E+18,Organic Search,0.333333333,5,3,Chrome,mobile,1,iOS,4,4,0,organic,0
4.58493E+18,Direct,0,16,2,Chrome,desktop,0,Chrome OS,16.5,14.5,0.5,(none),2
4.58621E+18,Referral,0.2,19,5,Chrome,desktop,0,Macintosh,14,12,0.2,referral,2
4.58721E+18,Organic Search,1,13.5,2,Chrome,mobile,1,Android,16,14,0,organic,4
4.5873E+18,Social,0.333333333,16,3,Chrome,desktop,0,Windows,33,26,0,referral,7
4.5888E+18,Paid Search,0.2,3,5,Chrome,mobile,1,Android,4,4,0,cpc,0
4.5896E+18,Direct,0,15,1,Chrome,desktop,0,Macintosh,12,11,0,(none),8
4.58977E+18,Organic Search,0,3,3,Safari,desktop,0,Macintosh,4,4,0,organic,5
4.59065E+18,Direct,0,23,1,Chrome,desktop,0,Windows,18,17,0,(none),8
4.59355E+18,Referral,0,13.5,6,Chrome,desktop,0,Macintosh,6.5,6.5,0,referral,5
4.5937E+18,Organic Search,0,19,1,Safari,desktop,0,Macintosh,32,25,0,organic,3
4.59648E+18,Referral,0.5,11.5,4,Chrome,desktop,0,Macintosh,5,4,0.5,referral,6
4.59653E+18,Organic Search,0,14,1,Chrome,desktop,0,Windows,27,24,0,organic,1
4.59812E+18,Referral,0,22,3,Chrome,desktop,0,Macintosh,12,11,0,referral,8
4.59872E+18,Referral,0,23,3,Chrome,desktop,0,Linux,8,5,0,referral,5
4.59929E+18,Referral,0,6,6,Chrome,desktop,0,Macintosh,20.5,16,0,referral,1
4.60044E+18,Referral,0,16,4,Chrome,desktop,0,Macintosh,7,5,0.25,referral,6
4.60096E+18,Organic Search,0,19,1,Chrome,desktop,0,Windows,28,24,0,organic,3
4.60129E+18,Referral,0,17,5,Chrome,desktop,0,Macintosh,22,20,0,referral,8
4.60214E+18,Organic Search,0,0,1,Chrome,desktop,0,Macintosh,48,37,0,organic,1
4.60238E+18,Organic Search,0.117647059,14,17,Chrome,desktop,0,Chrome OS,25,18,0.294117647,organic,2
4.60497E+18,Direct,0,20,3,Chrome,desktop,0,Chrome OS,6,6,0,(none),5
4.60573E+18,Referral,0,19,13,Chrome,desktop,0,Macintosh,8,6,0,referral,5
4.6065E+18,Referral,0,19.5,2,Chrome,desktop,0,Chrome OS,14,12,0,referral,8
4.609E+18,Referral,0,15.5,6,Chrome,desktop,0,Macintosh,5,5,0,referral,5
4.60957E+18,Referral,0.555555556,15,9,Chrome,desktop,0,Macintosh,10,7,0.111111111,referral,6
4.61189E+18,Referral,0.5,8,4,Chrome,desktop,0,Macintosh,12.5,11,0,referral,7
4.61279E+18,Organic Search,0,16,2,Chrome,mobile,1,Android,14,10,0,organic,4
4.61303E+18,Direct,0,17,11,Chrome,desktop,0,Macintosh,1,1,0.636363636,(none),6
4.61355E+18,Referral,0,18.5,4,Chrome,desktop,0,Macintosh,14,10.5,0,referral,5
4.61518E+18,Referral,0,23,1,Chrome,desktop,0,Macintosh,38,34,0,referral,3
4.61547E+18,Organic Search,0.333333333,18,3,Chrome,desktop,0,Chrome OS,31,26,0,organic,7
4.61679E+18,Referral,0,20,1,Chrome,desktop,0,Macintosh,38,32,0,referral,3
4.61768E+18,Referral,0,21.5,2,Chrome,desktop,0,Linux,53.5,41.5,0,referral,3
4.61884E+18,Referral,0,17,2,Chrome,desktop,0,Macintosh,11,9.5,0.5,referral,2
4.61894E+18,Referral,0,16,5,Chrome,desktop,0,Macintosh,6,6,0.2,referral,6
4.6195E+18,Referral,0,20,3,Chrome,desktop,0,Macintosh,11,8,0,referral,5
4.62194E+18,Referral,0,23,3,Chrome,desktop,0,Linux,17,15,0,referral,8
4.6234E+18,Organic Search,0.333333333,19,9,Chrome,mobile,1,Android,5,4,0.333333333,organic,0
4.62479E+18,Organic Search,0.272727273,17,11,Chrome,desktop,0,Macintosh,16,13,0,cpc,5
4.62595E+18,Referral,0,20.5,4,Chrome,desktop,0,Macintosh,3,3,0.25,referral,6
4.62614E+18,Direct,0,15,1,Chrome,desktop,0,Windows,14,13,0,(none),8
4.62626E+18,Referral,0,22,1,Chrome,desktop,0,Macintosh,19,17,0,referral,8
4.62711E+18,Referral,1,17,1,Chrome,desktop,0,Macintosh,27,21,0,referral,7
4.63113E+18,Referral,0,14,1,Chrome,desktop,0,Macintosh,20,15,0,referral,8
4.63139E+18,Organic Search,1,4,1,Safari,desktop,0,Macintosh,32,26,0,organic,7
4.63271E+18,Referral,0,17,5,Chrome,desktop,0,Macintosh,6,6,0,referral,5
4.63325E+18,Direct,0,20,9,Chrome,desktop,0,Macintosh,2,2,0.222222222,(none),6
4.63352E+18,Organic Search,0.5,18.5,2,Chrome,desktop,0,Macintosh,24.5,17,0,organic,7
4.63373E+18,Organic Search,0,6.5,2,Chrome,desktop,0,Macintosh,11,10.5,0,organic,1
4.63613E+18,Referral,0,17,2,Chrome,desktop,0,Macintosh,21,9.5,0,referral,8
4.63614E+18,Organic Search,0,13,3,Chrome,desktop,0,Macintosh,1,1,0.666666667,organic,6
4.64031E+18,Referral,0,17,5,Chrome,desktop,0,Macintosh,5,5,0,referral,5
4.64437E+18,Organic Search,0,11.5,2,Chrome,desktop,0,Windows,17,13,0,organic,1
4.64492E+18,Organic Search,0,20,1,Chrome,desktop,0,Chrome OS,33,29,0,organic,3
4.64589E+18,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,21,17,0,referral,8
4.64609E+18,Direct,0,18,7,Chrome,desktop,0,Macintosh,9,9,0.142857143,(none),2
4.64751E+18,Referral,0.166666667,8,6,Chrome,desktop,0,Linux,20.5,19.5,0,referral,7
4.64785E+18,Referral,0,20,4,Chrome,desktop,0,Macintosh,4,3.5,0.25,referral,6
4.64841E+18,Direct,0,11,3,Chrome,mobile,1,iOS,1,1,0.666666667,(none),0
4.64926E+18,Referral,1,20,1,Chrome,desktop,0,Macintosh,10,10,0,referral,7
4.64975E+18,Referral,0,20,3,Chrome,desktop,0,Linux,15,14,0,referral,8
4.65166E+18,Direct,0,0,1,Chrome,desktop,0,Macintosh,10,10,0,(none),1
4.65279E+18,Paid Search,1,22,5,Chrome,desktop,0,Windows,13,12,0.4,cpc,2
4.65344E+18,Paid Search,0,2,2,Chrome,desktop,0,Windows,18,14.5,0,cpc,1
4.65345E+18,Organic Search,0,2,1,Chrome,desktop,0,Windows,18,16,0,organic,1
4.65512E+18,Direct,0,20,5,Chrome,desktop,0,Macintosh,13,12,0,(none),5
4.65537E+18,Direct,0,16,1,Chrome,desktop,0,Macintosh,19,17,0,(none),8
4.65572E+18,Referral,0.111111111,13,9,Chrome,desktop,0,Windows,2,2,0.444444444,referral,6
4.65575E+18,Direct,0,13,3,Chrome,desktop,0,Macintosh,10,10,0,(none),5
4.65601E+18,Referral,0,22,6,Chrome,desktop,0,Macintosh,26.5,20.5,0,referral,8
4.65629E+18,Referral,0,0,1,Chrome,desktop,0,Chrome OS,29,25,0,referral,1
4.65707E+18,Referral,0,18.5,6,Chrome,desktop,0,Macintosh,8,5.5,0.333333333,referral,6
4.65914E+18,Direct,0,8,1,Safari,tablet,1,iOS,58,36,0,(none),4
4.66046E+18,Organic Search,0,16,2,Chrome,desktop,0,Windows,22.5,20,0,organic,8
4.66093E+18,Referral,0,17,5,Chrome,desktop,0,Macintosh,9,9,0,referral,5
4.66106E+18,Organic Search,0,13,2,Chrome,desktop,0,Macintosh,6.5,6,0.5,organic,2
4.66188E+18,Referral,0,1,1,Chrome,desktop,0,Macintosh,10,10,0,referral,1
4.66258E+18,Organic Search,0,8,4,Chrome,desktop,0,Chrome OS,10.5,10,0,organic,5
4.66288E+18,Organic Search,0,16,1,Chrome,desktop,0,Macintosh,41,30,0,organic,3
4.66404E+18,Direct,1,16,1,Chrome,desktop,0,Macintosh,12,11,0,(none),7
4.66432E+18,Direct,0,16,10,Chrome,desktop,0,Macintosh,8,7.5,0,(none),5
4.66449E+18,Referral,0,18,1,Chrome,desktop,0,Macintosh,43,26,0,referral,3
4.66694E+18,Direct,1,23,1,Chrome,desktop,0,Windows,107,83,0,(none),3
4.66963E+18,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,8.5,6.5,0.25,referral,2
4.67047E+18,Direct,0,18,1,Chrome,desktop,0,Macintosh,29,21,0,(none),3
4.67056E+18,Organic Search,0.333333333,16,3,Chrome,mobile,1,Android,5,5,0,organic,0
4.67105E+18,Referral,0.166666667,18.5,6,Chrome,desktop,0,Macintosh,14.5,13.5,0.166666667,referral,2
4.67268E+18,Referral,0.4,4,5,Chrome,desktop,0,Macintosh,10,9,0,referral,5
4.67339E+18,Organic Search,0,21,1,Chrome,desktop,0,Linux,19,16,0,organic,8
4.67406E+18,Referral,0,17,5,Chrome,desktop,0,Windows,9,7,0,referral,5
4.67774E+18,Organic Search,0,15,1,Chrome,desktop,0,Windows,146,110,0,organic,3
4.68063E+18,Referral,0,17,1,Chrome,desktop,0,Macintosh,12,10,0,referral,8
4.68186E+18,Direct,0.5,11.5,2,Chrome,mobile,1,Android,20,14,0.5,(none),0
4.6835E+18,Organic Search,1,18,1,Safari,mobile,1,iOS,26,21,0,organic,4
4.68462E+18,Direct,0,18,1,Chrome,desktop,0,Linux,52,40,0,(none),3
4.685E+18,Display,0,15,2,Chrome,desktop,0,Windows,13.5,13.5,0.5,cpm,2
4.68754E+18,Organic Search,0,2,1,Chrome,desktop,0,Windows,51,42,0,organic,1
4.68822E+18,Organic Search,0,22,1,Chrome,desktop,0,Windows,40,29,0,organic,3
4.6887E+18,Referral,0,6,3,Chrome,desktop,0,Macintosh,10,10,0.333333333,referral,2
4.69182E+18,Referral,0,15,4,Chrome,desktop,0,Linux,5,5,0.25,referral,6
4.69215E+18,Organic Search,0,16.5,2,Chrome,desktop,0,Macintosh,19.5,16,0,organic,8
4.69342E+18,Direct,0,17,1,Chrome,desktop,0,Windows,33,26,0,(none),3
4.69348E+18,Organic Search,0.5,14,2,Chrome,desktop,0,Windows,29,20,0,organic,7
4.69444E+18,Referral,0.333333333,19,3,Chrome,desktop,0,Macintosh,15,12,0,referral,7
4.69758E+18,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,15,14,0,referral,8
4.69764E+18,Referral,0.142857143,18,7,Chrome,desktop,0,Chrome OS,7,7,0,referral,5
4.69767E+18,Organic Search,0,4,2,Chrome,desktop,0,Macintosh,55,39,0,organic,1
4.69776E+18,Organic Search,0,17,1,Chrome,desktop,0,Windows,11,11,0,organic,8
4.69782E+18,Referral,0,21,1,Chrome,desktop,0,Chrome OS,16,15,0,referral,8
4.69813E+18,Referral,0,20,3,Chrome,desktop,0,Macintosh,32,24,0,referral,8
4.70066E+18,Organic Search,0,17,3,Chrome,desktop,0,Macintosh,7,7,0,organic,5
4.70213E+18,Organic Search,0,23,1,Chrome,mobile,1,Android,42,34,0,organic,4
4.70215E+18,Referral,0,17,3,Chrome,desktop,0,Linux,11,7,0,referral,5
4.70261E+18,Referral,1,12,2,Chrome,desktop,0,Macintosh,47,29,0,referral,7
4.70476E+18,Referral,0,17,8,Chrome,desktop,0,Macintosh,9.5,8,0.125,referral,2
4.70552E+18,Referral,0.166666667,20,6,Chrome,desktop,0,Macintosh,1.5,1.5,0.5,referral,6
4.70627E+18,Direct,0,15.5,2,Chrome,desktop,0,Macintosh,15,10.5,0,(none),8
4.70813E+18,Referral,0,15,4,Chrome,desktop,0,Macintosh,11.5,6.5,0.5,referral,2
4.70913E+18,Organic Search,0,15,3,Chrome,desktop,0,Macintosh,5,5,0.333333333,organic,6
4.71248E+18,Organic Search,0.25,13,4,Chrome,desktop,0,Macintosh,12,11,0,organic,7
4.71658E+18,Referral,0,17.5,2,Chrome,desktop,0,Macintosh,12.5,12,0,referral,8
4.71714E+18,Referral,0,4,1,Chrome,desktop,0,Macintosh,37,30,0,referral,1
4.71918E+18,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,19,14,0.5,referral,2
4.71954E+18,Organic Search,0,0,1,Chrome,desktop,0,Windows,29,29,0,organic,1
4.71974E+18,Referral,0,17,2,Chrome,desktop,0,Windows,12.5,9.5,0,referral,8
4.72014E+18,Direct,0.333333333,14,3,Chrome,tablet,1,Android,27,19,0,(none),4
4.72426E+18,Referral,0,16,4,Chrome,desktop,0,Windows,6.5,4.5,0.25,referral,6
4.72434E+18,Organic Search,0,20,3,Chrome,desktop,0,Windows,10,6,0,organic,5
4.72649E+18,Organic Search,0,14,1,Chrome,desktop,0,Chrome OS,30,26,0,organic,1
4.72662E+18,Organic Search,0,18,1,Chrome,desktop,0,Macintosh,14,12,0,organic,8
4.72762E+18,Referral,0.4,17,5,Chrome,desktop,0,Chrome OS,7,7,0.2,referral,6
4.7278E+18,Referral,0,16,3,Chrome,desktop,0,Macintosh,6,5,0,referral,5
4.73095E+18,Referral,0,21,4,Chrome,desktop,0,Macintosh,36.5,27.5,0,referral,8
4.73466E+18,Direct,0.071428571,12,14,Chrome,desktop,0,Linux,8.5,7,0.071428571,(none),6
4.73502E+18,Direct,0,19,2,Chrome,desktop,0,Linux,13,11.5,0,(none),8
4.73635E+18,Organic Search,0,2,1,Internet Explorer,desktop,0,Windows,31,25,0,organic,1
4.73638E+18,Organic Search,0,7,2,Chrome,desktop,0,Windows,105.5,69.5,0.5,organic,1
4.73652E+18,Referral,0,16,5,Chrome,desktop,0,Macintosh,11,8,0,referral,5
4.73693E+18,Organic Search,0.666666667,4,3,Safari,tablet,1,iOS,12,10,0,organic,4
4.73772E+18,Referral,0,19,1,Chrome,desktop,0,Windows,32,25,0,referral,3
4.73808E+18,Referral,0,19,2,Chrome,desktop,0,Windows,34,25.5,0,referral,3
4.73997E+18,Referral,0,17,3,Chrome,desktop,0,Linux,4,4,0,referral,5
4.74006E+18,Organic Search,0,15,1,Chrome,desktop,0,Macintosh,23,19,0,organic,8
4.74252E+18,Organic Search,0,1,1,Chrome,desktop,0,Chrome OS,38,17,0,organic,1
4.74293E+18,Direct,0.5,19.5,2,Chrome,mobile,1,Android,12.5,10.5,0,(none),4
4.74336E+18,Referral,1,3.5,2,Chrome,desktop,0,Macintosh,29.5,24.5,0,referral,7
4.74409E+18,Direct,0,18,3,Chrome,desktop,0,Macintosh,5,5,0.333333333,(none),6
4.74418E+18,Direct,0,20,3,Chrome,desktop,0,Macintosh,5,5,0.333333333,(none),6
4.74496E+18,Organic Search,0.25,19,4,Safari,mobile,1,iOS,5.5,5.5,0.25,organic,0
4.74554E+18,Paid Search,0.1,4,10,Chrome,desktop,0,Chrome OS,4.5,4.5,0.3,cpc,6
4.74731E+18,Display,0.5,20,2,Chrome,desktop,0,Macintosh,22.5,16.5,0,cpm,7
4.74802E+18,Organic Search,0,13,1,Firefox,desktop,0,Macintosh,29,23,0,organic,1
4.74925E+18,Direct,0.166666667,11.5,6,Chrome,desktop,0,Macintosh,1.5,1.5,0.5,(none),6
4.74961E+18,Social,0,18.5,4,Chrome,desktop,0,Macintosh,3,3,0.5,referral,6
4.7502E+18,Organic Search,0,23,1,Chrome,desktop,0,Macintosh,37,24,0,organic,3
4.75028E+18,Referral,0,16,1,Chrome,desktop,0,Macintosh,42,38,0,referral,3
4.75086E+18,Referral,0,2,1,Chrome,desktop,0,Chrome OS,41,32,0,referral,1
4.75209E+18,Referral,0.166666667,19.5,11,Chrome,desktop,0,Windows,7,7,0.083333333,referral,6
4.75257E+18,Referral,0,17.5,8,Chrome,desktop,0,Macintosh,9,8.5,0,referral,5
4.75409E+18,Referral,0.068965517,18,29,Chrome,desktop,0,Macintosh,5,4,0.068965517,referral,6
4.75436E+18,Referral,0,2,1,Chrome,desktop,0,Macintosh,59,48,0,referral,1
4.755E+18,Referral,0.25,18,4,Chrome,desktop,0,Chrome OS,10.5,9,0,referral,5
4.75517E+18,Referral,0,20,2,Chrome,desktop,0,Linux,17.5,14,0,referral,8
4.75675E+18,Organic Search,1,3,1,Firefox,desktop,0,Windows,43,33,0,organic,7
4.75779E+18,Direct,0.666666667,18,3,Safari,mobile,1,iOS,21,17,0.333333333,(none),0
4.758E+18,Organic Search,0,20,2,Chrome,desktop,0,Macintosh,17.5,15,0,organic,8
4.75892E+18,Referral,0,23,3,Chrome,desktop,0,Macintosh,14,13,0,referral,8
4.75979E+18,Direct,0,15.5,2,Chrome,mobile,1,Android,13,10.5,0,(none),4
4.75981E+18,Organic Search,0,20,1,Chrome,desktop,0,Windows,20,17,0,organic,8
4.75998E+18,Direct,0,19,1,Chrome,desktop,0,Macintosh,116,78,0,(none),3
4.7601E+18,Direct,1,19,1,Chrome,desktop,0,Macintosh,21,21,0,(none),7
4.7609E+18,Referral,0,20,7,Chrome,desktop,0,Macintosh,15,12,0.142857143,referral,2
4.76168E+18,Social,0,6,1,Chrome,desktop,0,Macintosh,21,18,0,referral,1
4.765E+18,Direct,0,20,2,Chrome,desktop,0,Linux,12,9.5,0.5,(none),2
4.77111E+18,Referral,0,19,7,Chrome,desktop,0,Macintosh,14,11,0,referral,5
4.77121E+18,Referral,0,1,1,Chrome,desktop,0,Macintosh,27,21,0,referral,1
4.77314E+18,Organic Search,0,2,1,Chrome,desktop,0,Macintosh,43,32,0,organic,1
4.77357E+18,Referral,0.25,2,4,Chrome,desktop,0,Macintosh,48,34,0,referral,7
4.77464E+18,Referral,0,19,5,Chrome,desktop,0,Windows,9,7,0,referral,5
4.77496E+18,Organic Search,0,20,8,Chrome,desktop,0,Windows,12.5,8.5,0,organic,5
4.77609E+18,Organic Search,1,18,1,Safari,desktop,0,Macintosh,19,17,0,organic,7
4.77643E+18,Referral,0.142857143,3,7,Chrome,desktop,0,Macintosh,5,5,0,referral,5
4.78502E+18,Referral,0,3.5,4,Chrome,desktop,0,Chrome OS,18.5,16,0,referral,1
4.7853E+18,Organic Search,0,13,1,Chrome,desktop,0,Windows,35,29,0,organic,1
4.78572E+18,Referral,0,15,5,Chrome,desktop,0,Linux,4,4,0,referral,5
4.78616E+18,Referral,0,6.5,4,Chrome,desktop,0,Macintosh,14.5,12.5,0.25,referral,2
4.78663E+18,Organic Search,0,22,1,Chrome,desktop,0,Chrome OS,40,28,0,organic,3
4.78737E+18,Organic Search,0.666666667,5,3,Chrome,desktop,0,Chrome OS,5,5,0,organic,5
4.7884E+18,Referral,0.5,1.5,4,Chrome,desktop,0,Macintosh,33,25,0,referral,7
4.78868E+18,Organic Search,0.266666667,17.5,30,Chrome,desktop,0,Macintosh,7.5,6,0.033333333,organic,5
4.79124E+18,Referral,0,20,3,Chrome,desktop,0,Macintosh,21,12,0,referral,8
4.79241E+18,Organic Search,0,19,5,Chrome,desktop,0,Windows,22,20,0,organic,8
4.79264E+18,Direct,0,21,1,Chrome,desktop,0,Macintosh,33,28,0,(none),3
4.79282E+18,Organic Search,0,3,2,Chrome,desktop,0,Macintosh,21,16.5,0,organic,1
4.79287E+18,Referral,0,14.5,2,Chrome,desktop,0,Macintosh,14.5,11,0.5,referral,2
4.79303E+18,Direct,0,23,1,Chrome,desktop,0,Macintosh,29,22,0,(none),3
4.79339E+18,Organic Search,0,21,3,Chrome,desktop,0,Macintosh,23,21,0,organic,8
4.79441E+18,Referral,0,21,3,Chrome,desktop,0,Macintosh,10,9,0,referral,8
4.79576E+18,Referral,0,10.5,2,Chrome,desktop,0,Macintosh,28.5,20,0,referral,1
4.79579E+18,Organic Search,0,19,2,Chrome,desktop,0,Macintosh,15,11.5,0.5,organic,2
4.79616E+18,Referral,0,18.5,4,Chrome,desktop,0,Macintosh,1.5,1.5,0.5,referral,6
4.79652E+18,Organic Search,0,17,1,Safari,mobile,1,iOS,23,21,0,organic,4
4.79965E+18,Social,0,18,1,Chrome,desktop,0,Macintosh,18,16,0,referral,8
4.80001E+18,Referral,0,15.5,2,Chrome,desktop,0,Macintosh,31,26,0,referral,8
4.80198E+18,Referral,0,17,1,Chrome,desktop,0,Macintosh,43,32,0,referral,3
4.80267E+18,Display,0,12,1,Chrome,desktop,0,Windows,21,17,0,cpm,1
4.80327E+18,Referral,1,20,1,Chrome,desktop,0,Macintosh,21,16,0,referral,7
4.80403E+18,Referral,0,16,5,Chrome,desktop,0,Windows,5,4,0,referral,5
4.8041E+18,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,55,43,0,organic,3
4.80599E+18,Organic Search,0,4.5,2,Chrome,desktop,0,Macintosh,14,12,0.5,organic,2
4.80611E+18,Referral,0,18,3,Chrome,desktop,0,Macintosh,4,4,0,referral,5
4.80753E+18,Direct,0,17,1,Chrome,desktop,0,Windows,14,11,0,(none),8
